ID,coord_x,coord_y,coord_z,mean_activation,std_activation,median_activation,min_activation,max_activation
2,-1380,-681,250,1.0347111225128174,4.539181232452393,2.1356149204621033e-07,-5.689066551184396e-09,227.91209411621094
4,-1361,-704,250,2.71391224861145,12.826937675476074,7.903354770633086e-08,-1.6978662920053011e-09,473.8512268066406
5,-1369,-691,250,2.084998607635498,11.061606407165527,5.599646613063669e-08,-2.244938235307359e-09,432.32476806640625
6,-1346,-683,250,1.8304824829101562,7.023317337036133,1.01201507618498e-07,-2.230691187321554e-09,236.32427978515625
8,-1276,-697,250,6.725001335144043,24.1822452545166,1.2429674143277225e-06,-1.9386583005598368e-08,1378.068359375
9,-1234,-687,250,7.544895172119141,48.63017272949219,3.167914996993204e-07,-8.831458231384204e-09,2252.7275390625
10,-1224,-708,250,2.707240581512451,10.798089027404785,5.987533313600579e-07,-6.782135297811465e-09,513.4241943359375
12,-1208,-679,250,2.606361150741577,15.761816024780273,6.952636795176659e-07,-1.751540601446777e-08,1221.230712890625
13,-1198,-698,250,3.2662723064422607,9.522310256958008,1.6233212818406173e-06,-2.496198625578927e-08,205.84181213378906
14,-1165,-682,250,2.439974069595337,11.480110168457031,4.052096755913226e-07,-7.968465887131515e-09,361.3302307128906
15,-1158,-669,250,2.322115898132324,7.0677971839904785,8.012843863980379e-07,-1.2907409363549505e-08,206.7797393798828
16,-1111,-688,250,2.9996581077575684,21.12331199645996,2.7388114176574163e-07,-1.587097031574558e-08,1145.566650390625
17,-1123,-695,250,3.620288610458374,14.30914306640625,5.274520162856788e-07,-1.0365352132168937e-08,598.255615234375
18,-996,-704,250,2.460458755493164,8.830506324768066,3.179890484261705e-07,-7.189954409625443e-09,362.48822021484375
20,-957,-686,250,1.5630168914794922,6.731161117553711,5.348918818981474e-08,-1.6883886511109836e-09,195.3947296142578
21,-979,-696,250,1.5413480997085571,5.23874044418335,2.176927615948898e-08,-5.832981875286691e-10,168.56741333007812
22,-933,-697,250,1.2368075847625732,5.368714332580566,5.1933469080722716e-08,-1.1829341950431171e-09,201.91598510742188
23,-923,-704,250,1.974097490310669,5.867980003356934,3.277486939623486e-07,-5.400093261442862e-09,117.59169006347656
25,-844,-693,250,8.012842178344727,41.126243591308594,2.8205420221638633e-06,-4.259791097638299e-08,1633.7630615234375
26,-1450,-645,250,2.792306900024414,13.784661293029785,5.482322507077697e-08,-3.002191606427118e-09,396.19610595703125
27,-1453,-658,250,0.9024085402488708,4.6484270095825195,1.5853566992518608e-07,-3.6567173733459413e-09,279.02239990234375
28,-1456,-645,250,1.2182797193527222,5.481259346008301,1.2977179153494944e-07,-2.8148758879353863e-09,240.42735290527344
29,-1382,-655,250,0.6710517406463623,2.908942699432373,1.3336402560071292e-07,-3.4197020770676545e-09,123.70823669433594
30,-1401,-663,250,0.6645424962043762,2.519810676574707,1.1290032020383478e-08,-3.154440597619157e-10,89.7904281616211
31,-1350,-654,250,2.0475661754608154,14.2256498336792,1.929641371134494e-07,-5.102596123407466e-09,792.2783203125
32,-1346,-642,250,2.3851895332336426,12.493233680725098,2.4321724367837305e-07,-8.525315564611446e-09,621.9070434570312
