ID,coord_x,coord_y,coord_z,mean_activation,min_activation,max_activation,std_activation
1,-1357,-467,300,0.7963546102109162,-9.904232433159075e-09,544.225377553664,7.573273393012771
2,-1369,-478,300,1.1228919160064212,-1.5842786661825492e-09,286.8498341390849,5.033000667306413
3,-1304,-480,300,0.9705633676309873,-4.538332674316882e-09,163.61595608682813,4.6837390543544055
4,-1278,-455,300,1.1170714997310465,-2.538736902515005e-09,420.67091209413087,7.240823393317515
5,-1271,-478,300,1.37419020754309,-7.61739982174056e-09,364.64357685351973,7.739795683510698
6,-1231,-469,300,1.5238739869135767,-9.66834346193447e-09,760.8641866033548,11.691106739058537
7,-1242,-470,300,1.155405535460114,-5.068602612133461e-09,403.9184409607507,6.161503885053895
9,-1198,-468,300,1.8308136755187374,-2.1703563523803775e-08,552.8844031493725,9.657196519241872
10,-1190,-481,300,1.405345626631405,-2.3119178515062925e-08,488.3054506992295,8.74224591137649
11,-1206,-458,300,2.275805633369893,-2.821657187083421e-09,634.0075564471956,14.486744394912582
12,-1126,-481,300,2.0250759467231285,-6.571707359493214e-09,215.3994809299866,8.052377862467617
13,-1120,-457,300,2.5730047219414227,-7.165179444043413e-09,495.74979632832094,13.051438860501566
14,-1098,-481,300,1.514082670258822,-8.328457306026413e-10,227.66860724997662,7.323540343291654
16,-1094,-478,300,1.1408112133251052,-3.18743378926684e-09,176.47011980102172,5.6200639896752795
17,-1049,-455,300,0.8259103779859726,-3.05183284861417e-09,234.7883608010822,5.539217735482555
18,-1043,-468,300,0.8006152646842317,-9.669487626892226e-09,346.73681326395797,6.140460807246756
19,-1037,-460,300,0.7429578802132427,-8.085999041298723e-09,266.23407833256016,5.244603820947927
21,-1015,-477,300,0.2636196461162359,-3.793519472117861e-10,99.33380527903735,2.0817531467045134
22,-956,-456,300,0.6599833799455684,-6.606578251927634e-09,154.71515834319237,4.255217104623819
23,-937,-457,300,0.7837076096045568,-6.921526033238308e-10,171.94235748993793,3.9202338299889963
24,-965,-464,300,0.5400559490032023,-4.056376700493229e-09,85.41594629492141,2.5887401894679085
25,-1478,-440,300,0.4442466686179715,-4.1162874357245626e-09,187.7573839401248,3.084085852006309
26,-1354,-424,300,1.6576918162896777,-1.5398524658748477e-08,567.5767309457177,12.438917711216614
27,-1371,-429,300,0.8902874665807502,-7.345176716359605e-09,459.33160433654245,7.313450797424
28,-1310,-433,300,0.9660443508809965,-3.970574734706538e-09,308.1797495665252,6.280506102654711
30,-1334,-427,300,0.5974733626734713,-6.799933223097685e-09,124.33821236559417,3.057527873438393
31,-1271,-414,300,1.808630452348913,-9.46256413674307e-09,656.3460869325327,13.350141296289634
33,-1264,-417,300,0.6588386419671657,-6.600776921819288e-09,571.6278133471908,5.3536980536632175
34,-1226,-432,300,1.017373414522631,-3.881356365533675e-09,464.36781449529576,8.01729810281465
35,-1237,-431,300,1.3392109367957707,-3.4082231566946802e-09,255.02416193935733,6.091560946874754
36,-1254,-423,300,0.9910296095031211,-7.373744397272393e-09,185.51163982376355,4.888571760280712
37,-1199,-423,300,2.3814463736261815,-1.697220911206964e-08,657.7273359395266,15.950586075381565
38,-1160,-426,300,2.1903284613051044,-1.506033382340139e-08,421.0446249184255,12.976715969492563
39,-1120,-423,300,2.8481759151533583,-2.4956581786343197e-08,724.6202512801251,18.433177470154497
40,-1112,-410,300,2.198372124106506,-2.3323760877021203e-08,847.4860480506056,17.30857308807885
41,-1091,-421,300,1.2524992529835277,-5.3351809810027534e-09,455.0153316040491,8.569245214337839
42,-1070,-437,300,0.9032624651178843,-1.280535763493528e-09,301.47796956096573,5.197103794684209
43,-1043,-413,300,1.066100858401529,-1.819204380044112e-09,361.9201942038033,8.440126922373764
44,-997,-420,300,1.1658832576291236,-7.415581450590923e-10,451.78290538511834,7.878433214373236
45,-1015,-426,300,1.544187341817074,-9.225557864523882e-09,358.93462163491427,9.27830775898461
46,-977,-404,300,1.1660499206722845,-2.4209680797501913e-09,110.88431356676448,4.319499005661874
47,-978,-434,300,0.741810360792875,-5.57426156347539e-09,91.75080008110348,3.065559399337674
48,-929,-422,300,1.2659179819571813,-4.218778974548269e-09,284.57451067902474,7.365295638632191
49,-898,-442,300,1.5779286245631918,-2.3608340798031884e-08,195.85572867777176,6.3564096576683955
51,-1497,-385,300,0.41733904769819447,-4.255871811522519e-09,228.54974773939665,2.649035015564883
52,-1482,-372,300,0.5213826370164958,-2.3919527313180285e-09,162.3869794249828,3.1913190046201234
53,-1435,-375,300,1.0022611720561974,-1.7493138359123658e-09,379.60954566036116,6.022988964802349
54,-1438,-393,300,0.8492809059025863,-6.8214201746822235e-09,207.1161482707275,5.562497398786026
55,-1406,-388,300,1.5445936836985183,-1.5959858510396282e-08,425.88469740240697,10.666464470726988
57,-1365,-378,300,2.98908056141251,-1.4486821615366829e-08,993.1283186193143,23.853937452973287
58,-1363,-386,300,0.9366201344928775,-2.5572461029098335e-08,284.32883666816804,5.315264824020115
59,-1355,-370,300,1.1213370697047431,-1.0663469762725149e-08,420.9431522135288,7.7991808397702895
60,-1313,-381,300,2.959240557518634,-3.0231332357534215e-09,930.8071426967782,18.348059389301838
61,-1330,-380,300,1.4952434739531402,-1.0600018838521909e-08,779.8486591450151,10.698262592927698
62,-1301,-385,300,2.1178767404407695,-1.2487651843832453e-08,1069.0587992401975,16.88958121173267
64,-1230,-387,300,0.9613615130959324,-6.81328626953599e-09,659.5930353946482,9.083378017587236
65,-1240,-394,300,1.2262317619831717,-9.1656082643868e-09,277.41118470632466,6.151690139643059
67,-1182,-405,300,1.4125790833975178,-2.111430698822146e-08,282.21128018584807,6.946919436491095
68,-1157,-388,300,5.260947872030195,-2.0274502128061166e-08,1673.5642059408895,35.96003921633484
69,-1158,-398,300,3.877373398182501,-1.5181563199897413e-08,919.6501599234107,24.16773304214678
70,-1110,-387,300,3.045900041449747,-1.6782198913829527e-08,1074.9058976795054,24.941444624438912
71,-1123,-393,300,2.807341543947676,-1.092303128101734e-08,1232.5250227091321,18.649799649892657
72,-1060,-371,300,0.7898715039061109,-2.520488278079974e-09,284.75803922955873,4.345636210401372
73,-1078,-374,300,1.1348833738101245,-5.637193751916888e-09,371.33696796577243,8.05608349532416
74,-1099,-389,300,1.7250339805323707,-2.2221774332719263e-08,295.25691070800474,7.759642740234033
75,-1040,-378,300,1.9636843432051752,-6.010667630243848e-09,1047.4207092872143,14.097178055105909
76,-1050,-390,300,1.2202092724031801,-2.47746432807947e-09,588.7731967642057,9.999065099668277
77,-1011,-388,300,2.2763197132443334,-8.757437871005203e-09,419.87728064493547,11.301895264892531
78,-956,-371,300,1.1239145628073788,-9.119480538577892e-09,151.69306664662184,4.363819336835129
79,-1494,-343,300,0.4538888976800129,-1.5840799293782268e-09,77.76391846358027,2.1878303758594955
80,-1474,-344,300,0.3321558111501098,-5.036632633922187e-09,73.24729265021105,1.8970254090992442
81,-1441,-337,300,0.5770482308619065,-5.830632046285256e-09,318.2140509523305,5.153871225798954
82,-1400,-354,300,0.4518117578515868,-2.585598961273675e-10,344.87743858898256,3.9476017624175905
86,-1347,-323,300,1.8783565057265315,-1.2304684855863299e-08,256.8963058772523,8.257403985951631
87,-1328,-345,300,2.7054769520895774,-1.6949418717944884e-08,1248.7344632924578,22.323647624906208
88,-1308,-358,300,2.368086030953498,-1.5075325845456694e-08,1335.1491767730083,20.42669771169454
89,-1321,-355,300,1.2371063408313547,-2.0223764103534803e-08,325.2745716526543,6.188926679917654
92,-1253,-353,300,1.6481089922204335,-1.3209709771926417e-08,372.531501579171,9.828996443872407
93,-1229,-353,300,1.6246206016870448,-7.87338068378653e-09,359.14893078077745,9.36181900514531
94,-1198,-341,300,1.4277608452587545,-1.4753274483277237e-08,584.1439696763716,9.745557057763415
95,-1198,-358,300,1.116619961539079,-1.1492406041392392e-08,478.8608093135079,5.865620567909102
96,-1219,-365,300,1.4366378952746013,-4.919981701861269e-09,445.2570240302027,7.275595563407952
97,-1170,-356,300,2.440872561244849,-9.6934074399138e-09,457.61722578766654,11.151301068417533
98,-1123,-356,300,2.3632196856117362,-1.729647984854462e-08,574.3338948709538,14.140525390589888
99,-1073,-350,300,6.1084114493982575,-2.1394452250750473e-08,1373.64381598747,39.85432354339585
100,-1087,-350,300,2.161687094998878,-1.3780491376860924e-08,786.1057919412664,13.88906407891117
101,-1081,-333,300,1.2503816797860592,-1.1366373011323325e-08,245.68359340247582,5.906450929780333
102,-1058,-357,300,1.6564112273066267,-3.304019763308779e-09,314.11059795653404,8.62796469413291
104,-994,-357,300,0.9175441886454792,-8.415619235093219e-09,565.0497777221346,7.250003157554684
105,-973,-350,300,1.430847133388167,-1.6234829848654302e-08,540.0631551700503,9.287836634628986
106,-968,-327,300,1.3420696494995714,-7.52705309205509e-09,342.060606794249,7.465667539097536
107,-958,-335,300,1.4845833410457583,-3.927515438033125e-09,349.1752164281804,7.211661842366744
